sales,region,date
2080.0,west,2021-07-08
2105.0,north,2021-07-09
2240.0,south,2021-07-09
2015.0,east,2021-07-09
2170.0,west,2021-07-09
2195.0,north,2021-07-10
2440.0,south,2021-07-10
2040.0,east,2021-07-10
2260.0,west,2021-07-10
2170.0,north,2021-07-11
2200.0,south,2021-07-11
2260.0,east,2021-07-11
2395.0,west,2021-07-11
2010.0,north,2021-07-12
2005.0,south,2021-07-12
2250.0,east,2021-07-12
2010.0,west,2021-07-12
2145.0,north,2021-07-13
2105.0,south,2021-07-13
2265.0,east,2021-07-13
2020.0,west,2021-07-13
2295.0,north,2021-07-14
2330.0,south,2021-07-14
2280.0,east,2021-07-14
2045.0,west,2021-07-14
2375.0,north,2021-07-15
2370.0,south,2021-07-15
2255.0,east,2021-07-15
2305.0,west,2021-07-15
2440.0,north,2021-07-16
2020.0,south,2021-07-16
2035.0,east,2021-07-16
2155.0,west,2021-07-16
2145.0,north,2021-07-17
2080.0,south,2021-07-17
2345.0,east,2021-07-17
2230.0,west,2021-07-17
2375.0,north,2021-07-18
2165.0,south,2021-07-18
2175.0,east,2021-07-18
2385.0,west,2021-07-18
2295.0,north,2021-07-19
2170.0,south,2021-07-19
2040.0,east,2021-07-19
2205.0,west,2021-07-19
2435.0,north,2021-07-20
2380.0,south,2021-07-20
2445.0,east,2021-07-20
2390.0,west,2021-07-20
2115.0,north,2021-07-21
2275.0,south,2021-07-21
2200.0,east,2021-07-21
2305.0,west,2021-07-21
2280.0,north,2021-07-22
2140.0,south,2021-07-22
2205.0,east,2021-07-22
2450.0,west,2021-07-22
2060.0,north,2021-07-23
2200.0,south,2021-07-23
2390.0,east,2021-07-23
2075.0,west,2021-07-23
2015.0,north,2021-07-24
2235.0,south,2021-07-24
2360.0,east,2021-07-24
2125.0,west,2021-07-24
2235.0,north,2021-07-25
2450.0,south,2021-07-25
2155.0,east,2021-07-25
2280.0,west,2021-07-25
2285.0,north,2021-07-26
2395.0,south,2021-07-26
2360.0,east,2021-07-26
2290.0,west,2021-07-26
2440.0,north,2021-07-27
2315.0,south,2021-07-27
2080.0,east,2021-07-27
2450.0,west,2021-07-27
2165.0,north,2021-07-28
2385.0,south,2021-07-28
2010.0,east,2021-07-28
2425.0,west,2021-07-28
2125.0,north,2021-07-29
2125.0,south,2021-07-29
2235.0,east,2021-07-29
2360.0,west,2021-07-29
2005.0,north,2021-07-30
2200.0,south,2021-07-30
2155.0,east,2021-07-30
2245.0,west,2021-07-30
2220.0,north,2021-07-31
2225.0,south,2021-07-31
2150.0,east,2021-07-31
2145.0,west,2021-07-31
2070.0,north,2021-08-01
2265.0,south,2021-08-01
2055.0,east,2021-08-01
2165.0,west,2021-08-01
2280.0,north,2021-08-02
2275.0,south,2021-08-02
2200.0,east,2021-08-02
2490.0,west,2021-08-02
2350.0,north,2021-08-03
2075.0,south,2021-08-03
2250.0,east,2021-08-03
2315.0,west,2021-08-03
2480.0,north,2021-08-04
2070.0,south,2021-08-04
2450.0,east,2021-08-04
2010.0,west,2021-08-04
2420.0,north,2021-08-05
2215.0,south,2021-08-05
2130.0,east,2021-08-05
2065.0,west,2021-08-05
2060.0,north,2021-08-06
2050.0,south,2021-08-06
2470.0,east,2021-08-06
2295.0,west,2021-08-06
2230.0,north,2021-08-07
2030.0,south,2021-08-07
2310.0,east,2021-08-07
2415.0,west,2021-08-07
2480.0,north,2021-08-08
2230.0,south,2021-08-08
2360.0,east,2021-08-08
2400.0,west,2021-08-08
2165.0,north,2021-08-09
2385.0,south,2021-08-09
2240.0,east,2021-08-09
2060.0,west,2021-08-09
2295.0,north,2021-08-10
2180.0,south,2021-08-10
2075.0,east,2021-08-10
2375.0,west,2021-08-10
2250.0,north,2021-08-11
2250.0,south,2021-08-11
2345.0,east,2021-08-11
2080.0,west,2021-08-11
2495.0,north,2021-08-12
2100.0,south,2021-08-12
2430.0,east,2021-08-12
2070.0,west,2021-08-12
2285.0,north,2021-08-13
2235.0,south,2021-08-13
2480.0,east,2021-08-13
2425.0,west,2021-08-13
2095.0,north,2021-08-14
2135.0,south,2021-08-14
2330.0,east,2021-08-14
2020.0,west,2021-08-14
2060.0,north,2021-08-15
2140.0,south,2021-08-15
2470.0,east,2021-08-15
2485.0,west,2021-08-15
2040.0,north,2021-08-16
2155.0,south,2021-08-16
2120.0,east,2021-08-16
2135.0,west,2021-08-16
2395.0,north,2021-08-17
2475.0,south,2021-08-17
2360.0,east,2021-08-17
2175.0,west,2021-08-17
2490.0,north,2021-08-18
2075.0,south,2021-08-18
2325.0,east,2021-08-18
2445.0,west,2021-08-18
2080.0,north,2021-08-19
2370.0,south,2021-08-19
2225.0,east,2021-08-19
2495.0,west,2021-08-19
2160.0,north,2021-08-20
2195.0,south,2021-08-20
2315.0,east,2021-08-20
2170.0,west,2021-08-20
2230.0,north,2021-08-21
2095.0,south,2021-08-21
2050.0,east,2021-08-21
2490.0,west,2021-08-21
2095.0,north,2021-08-22
2180.0,south,2021-08-22
2075.0,east,2021-08-22
2475.0,west,2021-08-22
2020.0,north,2021-08-23
2000.0,south,2021-08-23
2210.0,east,2021-08-23
2155.0,west,2021-08-23
2215.0,north,2021-08-24
2475.0,south,2021-08-24
2265.0,east,2021-08-24
2030.0,west,2021-08-24
2020.0,north,2021-08-25
2240.0,south,2021-08-25
2000.0,east,2021-08-25
2150.0,west,2021-08-25
2370.0,north,2021-08-26
2180.0,south,2021-08-26
2470.0,east,2021-08-26
2150.0,west,2021-08-26
2170.0,north,2021-08-27
2260.0,south,2021-08-27
2140.0,east,2021-08-27
2045.0,west,2021-08-27
2490.0,north,2021-08-28
2320.0,south,2021-08-28
2230.0,east,2021-08-28
2440.0,west,2021-08-28
2185.0,north,2021-08-29
2350.0,south,2021-08-29
2445.0,east,2021-08-29
2365.0,west,2021-08-29
2065.0,north,2021-08-30
2015.0,south,2021-08-30
2160.0,east,2021-08-30
2300.0,west,2021-08-30
2045.0,north,2021-08-31
2440.0,south,2021-08-31
2165.0,east,2021-08-31
2180.0,west,2021-08-31
2330.0,north,2021-09-01
2240.0,south,2021-09-01
2120.0,east,2021-09-01
2495.0,west,2021-09-01
2080.0,north,2021-09-02
2415.0,south,2021-09-02
2085.0,east,2021-09-02
2400.0,west,2021-09-02
2255.0,north,2021-09-03
2245.0,south,2021-09-03
2020.0,east,2021-09-03
2270.0,west,2021-09-03
2395.0,north,2021-09-04
2165.0,south,2021-09-04
2020.0,east,2021-09-04
2135.0,west,2021-09-04
2330.0,north,2021-09-05
2290.0,south,2021-09-05
2045.0,east,2021-09-05
2255.0,west,2021-09-05
2345.0,north,2021-09-06
2185.0,south,2021-09-06
2335.0,east,2021-09-06
2300.0,west,2021-09-06
2040.0,north,2021-09-07
2055.0,south,2021-09-07
2270.0,east,2021-09-07
2335.0,west,2021-09-07
2425.0,north,2021-09-08
2445.0,south,2021-09-08
2480.0,east,2021-09-08
2480.0,west,2021-09-08
2000.0,north,2021-09-09
2075.0,south,2021-09-09
2345.0,east,2021-09-09
2245.0,west,2021-09-09
2070.0,north,2021-09-10
2365.0,south,2021-09-10
2015.0,east,2021-09-10
2375.0,west,2021-09-10
2270.0,north,2021-09-11
2015.0,south,2021-09-11
2000.0,east,2021-09-11
2295.0,west,2021-09-11
2435.0,north,2021-09-12
2485.0,south,2021-09-12
2450.0,east,2021-09-12
2205.0,west,2021-09-12
2415.0,north,2021-09-13
2440.0,south,2021-09-13
2490.0,east,2021-09-13
2415.0,west,2021-09-13
2260.0,north,2021-09-14
2385.0,south,2021-09-14
2280.0,east,2021-09-14
2210.0,west,2021-09-14
2070.0,north,2021-09-15
2105.0,south,2021-09-15
2425.0,east,2021-09-15
2265.0,west,2021-09-15
2190.0,north,2021-09-16
2110.0,south,2021-09-16
2115.0,east,2021-09-16
2455.0,west,2021-09-16
2270.0,north,2021-09-17
2350.0,south,2021-09-17
2365.0,east,2021-09-17
2270.0,west,2021-09-17
2200.0,north,2021-09-18
2500.0,south,2021-09-18
2425.0,east,2021-09-18
2290.0,west,2021-09-18
2460.0,north,2021-09-19
2185.0,south,2021-09-19
2390.0,east,2021-09-19
2175.0,west,2021-09-19
2480.0,north,2021-09-20
2385.0,south,2021-09-20
2150.0,east,2021-09-20
2225.0,west,2021-09-20
2395.0,north,2021-09-21
2395.0,south,2021-09-21
2445.0,east,2021-09-21
2295.0,west,2021-09-21
2285.0,north,2021-09-22
2095.0,south,2021-09-22
2310.0,east,2021-09-22
2120.0,west,2021-09-22
2075.0,north,2021-09-23
2390.0,south,2021-09-23
2485.0,east,2021-09-23
2475.0,west,2021-09-23
2225.0,north,2021-09-24
2325.0,south,2021-09-24
2195.0,east,2021-09-24
2410.0,west,2021-09-24
2285.0,north,2021-09-25
2000.0,south,2021-09-25
2345.0,east,2021-09-25
2400.0,west,2021-09-25
2260.0,north,2021-09-26
2300.0,south,2021-09-26
2150.0,east,2021-09-26
2200.0,west,2021-09-26
2140.0,north,2021-09-27
2365.0,south,2021-09-27
2090.0,east,2021-09-27
2115.0,west,2021-09-27
2070.0,north,2021-09-28
2085.0,south,2021-09-28
2435.0,east,2021-09-28
2115.0,west,2021-09-28
2340.0,north,2021-09-29
2225.0,south,2021-09-29
2140.0,east,2021-09-29
2240.0,west,2021-09-29
2000.0,north,2021-09-30
2175.0,south,2021-09-30
2020.0,east,2021-09-30
2425.0,west,2021-09-30
2350.0,north,2021-10-01
2215.0,south,2021-10-01
2345.0,east,2021-10-01
2360.0,west,2021-10-01
2370.0,north,2021-10-02
2180.0,south,2021-10-02
2000.0,east,2021-10-02
2235.0,west,2021-10-02
2055.0,north,2021-10-03
2265.0,south,2021-10-03
2165.0,east,2021-10-03
2165.0,west,2021-10-03
2135.0,north,2021-10-04
2395.0,south,2021-10-04
2240.0,east,2021-10-04
2295.0,west,2021-10-04
2425.0,north,2021-10-05
2255.0,south,2021-10-05
2145.0,east,2021-10-05
2000.0,west,2021-10-05
2090.0,north,2021-10-06
2390.0,south,2021-10-06
2120.0,east,2021-10-06
2405.0,west,2021-10-06
2370.0,north,2021-10-07
2080.0,south,2021-10-07
2160.0,east,2021-10-07
2270.0,west,2021-10-07
2455.0,north,2021-10-08
2360.0,south,2021-10-08
2085.0,east,2021-10-08
2045.0,west,2021-10-08
2260.0,north,2021-10-09
2300.0,south,2021-10-09
2065.0,east,2021-10-09
2025.0,west,2021-10-09
2400.0,north,2021-10-10
2255.0,south,2021-10-10
2335.0,east,2021-10-10
2460.0,west,2021-10-10
2120.0,north,2021-10-11
2230.0,south,2021-10-11
2195.0,east,2021-10-11
2205.0,west,2021-10-11
2105.0,north,2021-10-12
2105.0,south,2021-10-12
2065.0,east,2021-10-12
2005.0,west,2021-10-12
2205.0,north,2021-10-13
2495.0,south,2021-10-13
2125.0,east,2021-10-13
2410.0,west,2021-10-13
2320.0,north,2021-10-14
2010.0,south,2021-10-14
2330.0,east,2021-10-14
2275.0,west,2021-10-14
2305.0,north,2021-10-15
2425.0,south,2021-10-15
2310.0,east,2021-10-15
2090.0,west,2021-10-15
2485.0,north,2021-10-16
2415.0,south,2021-10-16
2395.0,east,2021-10-16
2090.0,west,2021-10-16
2010.0,north,2021-10-17
2085.0,south,2021-10-17
2250.0,east,2021-10-17
2450.0,west,2021-10-17
2230.0,north,2021-10-18
2310.0,south,2021-10-18
2005.0,east,2021-10-18
2025.0,west,2021-10-18
2085.0,north,2021-10-19
2275.0,south,2021-10-19
2220.0,east,2021-10-19
2395.0,west,2021-10-19
2070.0,north,2021-10-20
2210.0,south,2021-10-20
2290.0,east,2021-10-20
2380.0,west,2021-10-20
2475.0,north,2021-10-21
2175.0,south,2021-10-21
2015.0,east,2021-10-21
2115.0,west,2021-10-21
2030.0,north,2021-10-22
2400.0,south,2021-10-22
2180.0,east,2021-10-22
2345.0,west,2021-10-22
2485.0,north,2021-10-23
2225.0,south,2021-10-23
2095.0,east,2021-10-23
2350.0,west,2021-10-23
2315.0,north,2021-10-24
2155.0,south,2021-10-24
2305.0,east,2021-10-24
2250.0,west,2021-10-24
2470.0,north,2021-10-25
2135.0,south,2021-10-25
2255.0,east,2021-10-25
2270.0,west,2021-10-25
2410.0,north,2021-10-26
2490.0,south,2021-10-26
2250.0,east,2021-10-26
2220.0,west,2021-10-26
2145.0,north,2021-10-27
2145.0,south,2021-10-27
2450.0,east,2021-10-27
2090.0,west,2021-10-27
2165.0,north,2021-10-28
2355.0,south,2021-10-28
2315.0,east,2021-10-28
2300.0,west,2021-10-28
2225.0,north,2021-10-29
2175.0,south,2021-10-29
2435.0,east,2021-10-29
2035.0,west,2021-10-29
2430.0,north,2021-10-30
2180.0,south,2021-10-30
2060.0,east,2021-10-30
2470.0,west,2021-10-30
2400.0,north,2021-10-31
2220.0,south,2021-10-31
2395.0,east,2021-10-31
2120.0,west,2021-10-31
2080.0,north,2021-11-01
2445.0,south,2021-11-01
2415.0,east,2021-11-01
2355.0,west,2021-11-01
2405.0,north,2021-11-02
2120.0,south,2021-11-02
2195.0,east,2021-11-02
2025.0,west,2021-11-02
2305.0,north,2021-11-03
2035.0,south,2021-11-03
2085.0,east,2021-11-03
2285.0,west,2021-11-03
2205.0,north,2021-11-04
2155.0,south,2021-11-04
2105.0,east,2021-11-04
2085.0,west,2021-11-04
2475.0,north,2021-11-05
2425.0,south,2021-11-05
2330.0,east,2021-11-05
2205.0,west,2021-11-05
2235.0,north,2021-11-06
2050.0,south,2021-11-06
2455.0,east,2021-11-06
2065.0,west,2021-11-06
2210.0,north,2021-11-07
2065.0,south,2021-11-07
2215.0,east,2021-11-07
2275.0,west,2021-11-07
2005.0,north,2021-11-08
2120.0,south,2021-11-08
2140.0,east,2021-11-08
2260.0,west,2021-11-08
2165.0,north,2021-11-09
2000.0,south,2021-11-09
2435.0,east,2021-11-09
2250.0,west,2021-11-09
2485.0,north,2021-11-10
2090.0,south,2021-11-10
2025.0,east,2021-11-10
2365.0,west,2021-11-10
2150.0,north,2021-11-11
2160.0,south,2021-11-11
2035.0,east,2021-11-11
2445.0,west,2021-11-11
2350.0,north,2021-11-12
2130.0,south,2021-11-12
2045.0,east,2021-11-12
2490.0,west,2021-11-12
2315.0,north,2021-11-13
2210.0,south,2021-11-13
2345.0,east,2021-11-13
2285.0,west,2021-11-13
2225.0,north,2021-11-14
2190.0,south,2021-11-14
2495.0,east,2021-11-14
2485.0,west,2021-11-14
2105.0,north,2021-11-15
2425.0,south,2021-11-15
2155.0,east,2021-11-15
2495.0,west,2021-11-15
2485.0,north,2021-11-16
2225.0,south,2021-11-16
2315.0,east,2021-11-16
2300.0,west,2021-11-16
2165.0,north,2021-11-17
2240.0,south,2021-11-17
2290.0,east,2021-11-17
2025.0,west,2021-11-17
2080.0,north,2021-11-18
2325.0,south,2021-11-18
2105.0,east,2021-11-18
2245.0,west,2021-11-18
2180.0,north,2021-11-19
2180.0,south,2021-11-19
2345.0,east,2021-11-19
2435.0,west,2021-11-19
2490.0,north,2021-11-20
2160.0,south,2021-11-20
2460.0,east,2021-11-20
2040.0,west,2021-11-20
2010.0,north,2021-11-21
2440.0,south,2021-11-21
2190.0,east,2021-11-21
2365.0,west,2021-11-21
2145.0,north,2021-11-22
2420.0,south,2021-11-22
2200.0,east,2021-11-22
2075.0,west,2021-11-22
2075.0,north,2021-11-23
2450.0,south,2021-11-23
2280.0,east,2021-11-23
2220.0,west,2021-11-23
2410.0,north,2021-11-24
2015.0,south,2021-11-24
2020.0,east,2021-11-24
2060.0,west,2021-11-24
2410.0,north,2021-11-25
2485.0,south,2021-11-25
2445.0,east,2021-11-25
2285.0,west,2021-11-25
2490.0,north,2021-11-26
2215.0,south,2021-11-26
2015.0,east,2021-11-26
2070.0,west,2021-11-26
2170.0,north,2021-11-27
2235.0,south,2021-11-27
2145.0,east,2021-11-27
2370.0,west,2021-11-27
2035.0,north,2021-11-28
2335.0,south,2021-11-28
2390.0,east,2021-11-28
2500.0,west,2021-11-28
2180.0,north,2021-11-29
2495.0,south,2021-11-29
2170.0,east,2021-11-29
2275.0,west,2021-11-29
2265.0,north,2021-11-30
2035.0,south,2021-11-30
2480.0,east,2021-11-30
2390.0,west,2021-11-30
2415.0,north,2021-12-01
2275.0,south,2021-12-01
2100.0,east,2021-12-01
2105.0,west,2021-12-01
2330.0,north,2021-12-02
2170.0,south,2021-12-02
2460.0,east,2021-12-02
2200.0,west,2021-12-02
2225.0,north,2021-12-03
2350.0,south,2021-12-03
2125.0,east,2021-12-03
2245.0,west,2021-12-03
2025.0,north,2021-12-04
2010.0,south,2021-12-04
2005.0,east,2021-12-04
2455.0,west,2021-12-04
2130.0,north,2021-12-05
2445.0,south,2021-12-05
2190.0,east,2021-12-05
2265.0,west,2021-12-05
2380.0,north,2021-12-06
2235.0,south,2021-12-06
2200.0,east,2021-12-06
2200.0,west,2021-12-06
2090.0,north,2021-12-07
2165.0,south,2021-12-07
2300.0,east,2021-12-07
2400.0,west,2021-12-07
2135.0,north,2021-12-08
2315.0,south,2021-12-08
2375.0,east,2021-12-08
2080.0,west,2021-12-08
2270.0,north,2021-12-09
2430.0,south,2021-12-09
2335.0,east,2021-12-09
2065.0,west,2021-12-09
2235.0,north,2021-12-10
2375.0,south,2021-12-10
2400.0,east,2021-12-10
2305.0,west,2021-12-10
2310.0,north,2021-12-11
2155.0,south,2021-12-11
2435.0,east,2021-12-11
2165.0,west,2021-12-11
2225.0,north,2021-12-12
2055.0,south,2021-12-12
2235.0,east,2021-12-12
2295.0,west,2021-12-12
2040.0,north,2021-12-13
2320.0,south,2021-12-13
2110.0,east,2021-12-13
2180.0,west,2021-12-13
2360.0,north,2021-12-14
2420.0,south,2021-12-14
2370.0,east,2021-12-14
2335.0,west,2021-12-14
2485.0,north,2021-12-15
2495.0,south,2021-12-15
2365.0,east,2021-12-15
2155.0,west,2021-12-15
2385.0,north,2021-12-16
2385.0,south,2021-12-16
2435.0,east,2021-12-16
2290.0,west,2021-12-16
2210.0,north,2021-12-17
2085.0,south,2021-12-17
2090.0,east,2021-12-17
2370.0,west,2021-12-17
2145.0,north,2021-12-18
2210.0,south,2021-12-18
2380.0,east,2021-12-18
2455.0,west,2021-12-18
2270.0,north,2021-12-19
2040.0,south,2021-12-19
2180.0,east,2021-12-19
2500.0,west,2021-12-19
2115.0,north,2021-12-20
2325.0,south,2021-12-20
2250.0,east,2021-12-20
2180.0,west,2021-12-20
2330.0,north,2021-12-21
2075.0,south,2021-12-21
2355.0,east,2021-12-21
2355.0,west,2021-12-21
2205.0,north,2021-12-22
2155.0,south,2021-12-22
2010.0,east,2021-12-22
2005.0,west,2021-12-22
2410.0,north,2021-12-23
2265.0,south,2021-12-23
2205.0,east,2021-12-23
2115.0,west,2021-12-23
2050.0,north,2021-12-24
2135.0,south,2021-12-24
2440.0,east,2021-12-24
2360.0,west,2021-12-24
2405.0,north,2021-12-25
2115.0,south,2021-12-25
2085.0,east,2021-12-25
2290.0,west,2021-12-25
2245.0,north,2021-12-26
2460.0,south,2021-12-26
2450.0,east,2021-12-26
2310.0,west,2021-12-26
2370.0,north,2021-12-27
2040.0,south,2021-12-27
2415.0,east,2021-12-27
2015.0,west,2021-12-27
2245.0,north,2021-12-28
2120.0,south,2021-12-28
2415.0,east,2021-12-28
2295.0,west,2021-12-28
2445.0,north,2021-12-29
2215.0,south,2021-12-29
2285.0,east,2021-12-29
2395.0,west,2021-12-29
2435.0,north,2021-12-30
2400.0,south,2021-12-30
2260.0,east,2021-12-30
2315.0,west,2021-12-30
2315.0,north,2021-12-31
2175.0,south,2021-12-31
2295.0,east,2021-12-31
2055.0,west,2021-12-31
2130.0,north,2022-01-01
2480.0,south,2022-01-01
2190.0,east,2022-01-01
2170.0,west,2022-01-01
2160.0,north,2022-01-02
2120.0,south,2022-01-02
2110.0,east,2022-01-02
2080.0,west,2022-01-02
2050.0,north,2022-01-03
2150.0,south,2022-01-03
2440.0,east,2022-01-03
2055.0,west,2022-01-03
2405.0,north,2022-01-04
2020.0,south,2022-01-04
2010.0,east,2022-01-04
2005.0,west,2022-01-04
2480.0,north,2022-01-05
2360.0,south,2022-01-05
2025.0,east,2022-01-05
2275.0,west,2022-01-05
2245.0,north,2022-01-06
2060.0,south,2022-01-06
2290.0,east,2022-01-06
2205.0,west,2022-01-06
2065.0,north,2022-01-07
2050.0,south,2022-01-07
2180.0,east,2022-01-07
2135.0,west,2022-01-07
2370.0,north,2022-01-08
2245.0,south,2022-01-08
2070.0,east,2022-01-08
2395.0,west,2022-01-08
2490.0,north,2022-01-09
2105.0,south,2022-01-09
2335.0,east,2022-01-09
2250.0,west,2022-01-09
2240.0,north,2022-01-10
2090.0,south,2022-01-10
2370.0,east,2022-01-10
2315.0,west,2022-01-10
2000.0,north,2022-01-11
2075.0,south,2022-01-11
2305.0,east,2022-01-11
2145.0,west,2022-01-11
2050.0,north,2022-01-12
2260.0,south,2022-01-12
2095.0,east,2022-01-12
2500.0,west,2022-01-12
2260.0,north,2022-01-13
2365.0,south,2022-01-13
2485.0,east,2022-01-13
2180.0,west,2022-01-13
2245.0,north,2022-01-14
2225.0,south,2022-01-14
2080.0,east,2022-01-14
2250.0,west,2022-01-14
2115.0,north,2022-01-15
2145.0,south,2022-01-15
2130.0,east,2022-01-15
2120.0,west,2022-01-15
2315.0,north,2022-01-16
2410.0,south,2022-01-16
2290.0,east,2022-01-16
2150.0,west,2022-01-16
2295.0,north,2022-01-17
2015.0,south,2022-01-17
2070.0,east,2022-01-17
2095.0,west,2022-01-17
2045.0,north,2022-01-18
2125.0,south,2022-01-18
2085.0,east,2022-01-18
2095.0,west,2022-01-18
2295.0,north,2022-01-19
2265.0,south,2022-01-19
2040.0,east,2022-01-19
2200.0,west,2022-01-19
2415.0,north,2022-01-20
2435.0,south,2022-01-20
2160.0,east,2022-01-20
2210.0,west,2022-01-20
2295.0,north,2022-01-21
2405.0,south,2022-01-21
2380.0,east,2022-01-21
2360.0,west,2022-01-21
2080.0,north,2022-01-22
2220.0,south,2022-01-22
2495.0,east,2022-01-22
2500.0,west,2022-01-22
2170.0,north,2022-01-23
2135.0,south,2022-01-23
2205.0,east,2022-01-23
2445.0,west,2022-01-23
2195.0,north,2022-01-24
2375.0,south,2022-01-24
2370.0,east,2022-01-24
2410.0,west,2022-01-24
2470.0,north,2022-01-25
2370.0,south,2022-01-25
2110.0,east,2022-01-25
2480.0,west,2022-01-25
2085.0,north,2022-01-26
2320.0,south,2022-01-26
2075.0,east,2022-01-26
2485.0,west,2022-01-26
2165.0,north,2022-01-27
2400.0,south,2022-01-27
2055.0,east,2022-01-27
2435.0,west,2022-01-27
2380.0,north,2022-01-28
2410.0,south,2022-01-28
2240.0,east,2022-01-28
2450.0,west,2022-01-28
2190.0,north,2022-01-29
2345.0,south,2022-01-29
2290.0,east,2022-01-29
2380.0,west,2022-01-29
2145.0,north,2022-01-30
2150.0,south,2022-01-30
2500.0,east,2022-01-30
2305.0,west,2022-01-30
2045.0,north,2022-01-31
2375.0,south,2022-01-31
2040.0,east,2022-01-31
2055.0,west,2022-01-31
2405.0,north,2022-02-01
2310.0,south,2022-02-01
2405.0,east,2022-02-01
2420.0,west,2022-02-01
2160.0,north,2022-02-02
2485.0,south,2022-02-02
2375.0,east,2022-02-02
2435.0,west,2022-02-02
2125.0,north,2022-02-03
2185.0,south,2022-02-03
2090.0,east,2022-02-03
2115.0,west,2022-02-03
2035.0,north,2022-02-04
2215.0,south,2022-02-04
2010.0,east,2022-02-04
2190.0,west,2022-02-04
2070.0,north,2022-02-05
2000.0,south,2022-02-05
2130.0,east,2022-02-05
2235.0,west,2022-02-05
2250.0,north,2022-02-06
2365.0,south,2022-02-06
2020.0,east,2022-02-06
2215.0,west,2022-02-06
2290.0,north,2022-02-07
2145.0,south,2022-02-07
2255.0,east,2022-02-07
2265.0,west,2022-02-07
2375.0,north,2022-02-08
2360.0,south,2022-02-08
2430.0,east,2022-02-08
2330.0,west,2022-02-08
2290.0,north,2022-02-09
2435.0,south,2022-02-09
2225.0,east,2022-02-09
2255.0,west,2022-02-09
2275.0,north,2022-02-10
2310.0,south,2022-02-10
2070.0,east,2022-02-10
2445.0,west,2022-02-10
2405.0,north,2022-02-11
2030.0,south,2022-02-11
2470.0,east,2022-02-11
2265.0,west,2022-02-11
2245.0,north,2022-02-12
2490.0,south,2022-02-12
2110.0,east,2022-02-12
2085.0,west,2022-02-12
2425.0,north,2022-02-13
2245.0,south,2022-02-13
2500.0,east,2022-02-13
2390.0,west,2022-02-13
2035.0,north,2022-02-14
2465.0,south,2022-02-14
2500.0,east,2022-02-14
2115.0,west,2022-02-14
